alert_id,detected_timestamp,resolved_timestamp,hostname,user_id,endpoint_product,alert_name,severity,status,description,file_path,process_name,sha256,assigned_to,device_criticality,severity_rank,resolution_duration_hours
EPA00001332,2026-08-16 01:00:05,2026-08-17 06:00:05,WS-10908,EMP10908,Kaspersky,MALWARE_DETECTED,Medium,Resolved,Endpoint agent blocked execution. Review required.,C:\Windows\System32\drivers\etc\hosts,cmd.exe,1169563fce4348835a668266514c6bc90c8b6bcafda0d48e813df0c2d4407a79,incident.team,Low,2,29.0
EPA00002018,2026-08-26 04:45:53,Unknown,VDR-12618,EMP12618,SYMANTEC,Phishing URL blocked,Medium,In Progress,Threat detected after file download from external website.,C:\Users\user\Desktop\salary.xlsx,python.exe,Unknown,soc.analyst2,Medium,2,62.99
EPA00004543,2026-08-26 08:31:00,Unknown,LPT-12250,EMP12250,Kaspersky,Keylogger suspected,Low,In Progress,Endpoint protection detected suspicious activity on host.,C:\Windows\System32\drivers\etc\hosts,excel.exe,6186b90e3a690210aa46a17dc5ac436142c0c3365c5a83821d7e0e1748fdded1,incident.team,High,1,62.99
EPA00002483,2026-09-08 19:14:00,Unknown,VDR-10754,EMP10754,SentinelOne,Trojan:Win32,Low,False Positive,Alert generated from heuristic engine. Possible false positive.,Unknown,explorer.exe,Unknown,soc.analyst1,Critical,1,62.99
EPA00007003,2026-08-25 08:50:30,2026-08-23 12:50:30,WS-12674,EMP12674,Defender,Trojan:Win32,Medium,Resolved,Endpoint agent blocked execution. Review required.,D:\Projects\scripts\cleanup.ps1,chrome.exe,Unknown,unassigned,Critical,2,62.99
EPA00001359,2026-09-05 08:57:09,Unknown,VDR-10680,EMP10680,Defender,Keylogger suspected,Low,Closed,Process attempted to access sensitive directory.,Unknown,unknown,Unknown,Unknown,High,1,62.99
EPA00006942,2026-08-14 00:00:00,2026-08-15 19:54:08,WS-11867,EMP11867,Kaspersky,Unauthorized USB,High,Resolved,Process attempted to access sensitive directory.,C:\Users\user\Desktop\salary.xlsx,Unknown,a41eba8cd586b776b795af39930cdace573184678e8b1258ae4735bf5708b8b8,soc.analyst2,High,3,43.9
EPA00006242,Unknown,2026-08-10 21:14:29,Unknown,EMP11342,Quick Heal,Malware detected,Medium,False Positive,Endpoint protection detected suspicious activity on host.,E:\Backup\data.rar,cmd.exe,db8f7f65d10a8f4994391c6f6159641d40d6f1f943e5b4a07caef422947fa754,Unknown,Medium,2,62.99
EPA00001330,2026-08-29 14:12:36,Unknown,WS-12716,EMP12716,Windows Defender,USB device blocked,Medium,Closed,Malicious file blocked. User notified. Need validation.,C:\Users\Public\Downloads\invoice.exe,chrome.exe,f465bce6f35e29520ff9329099fb96b1adddc326ae77ae417f886a506e4ddcdc,unassigned,Medium,2,62.99
EPA00006882,2026-08-21 20:13:11,2026-08-26 02:13:00,VDR-12156,EMP12156,Quick Heal,Keylogger suspected,Medium,New,Alert triggered by abnormal network connection.,Unknown,winword.exe,5a46a2740220595835507fbd339d27c633bb685de0eb5fd6956ff2a4987b9d7b,incident.team,Low,2,102.0
EPA00002151,Unknown,2026-08-21 06:59:44,WS-11949,EMP11949,SYMANTEC,Lateral movement detected,Medium,Closed,Suspicious script execution observed. Logs attached.,E:\Backup\data.rar,unknown,Unknown,soc.analyst1,Low,2,62.99
EPA00004531,2026-08-03 00:00:00,2026-08-03 00:00:00,LPT-11025,EMP11025,Carbon Black,USB device blocked,Medium,Open,Malicious file blocked. User notified. Need validation.,D:\Projects\scripts\cleanup.ps1,python.exe,9fd6fa58c0c4ad5fac071c4fc7cdba6bccca68d79e522230828d860ff0c873a8,admin,High,2,0.0
EPA00002123,2026-08-01 00:00:00,2026-08-03 18:38:54,WS-10882,EMP10882,McAfee,USB device blocked,Low,Closed,Endpoint agent blocked execution. Review required.,C:\Windows\System32\drivers\etc\hosts,winword.exe,5041178193c3d7ba2d60586380b74b123691fc6a8d3e94b93bab27389e824ef3,admin,Unknown,1,66.65
EPA00004674,2026-08-29 11:19:00,2026-08-30 10:19:53,WS-11393,EMP11393,Windows Defender,MALWARE_DETECTED,Medium,Open,Process attempted to access sensitive directory.,C:\Users\user\Desktop\salary.xlsx,Unknown,bef0e8c9cde20d2a3445233bc6b75c12f3a68b10f5c82ca1013b35b9df5446c8,soc.analyst2,Critical,2,23.01
EPA00003982,2026-09-06 12:33:39,2026-09-07 00:00:00,VDR-12602,EMP12602,CrowdStrike,Unauthorized USB,Low,Resolved,Threat detected after file download from external website.,Unknown,excel.exe,85aa87ae80a67e96618ec63350defee52afa91677fc1fd203869421c1a27d207,unassigned,Low,1,11.44
EPA00006997,2026-09-05 00:00:00,2026-09-05 00:00:00,VDR-10478,EMP10478,CrowdStrike,Keylogger suspected,Low,Investigating,Alert generated from heuristic engine. Possible false positive.,C:\ProgramData\svc\agent.dll,Unknown,3182b08255288cc782e98ffd8680dc7aab87aceb11ca1cfbf30b4680e09e6305,Unknown,Critical,1,0.0
EPA00001253,2026-08-27 07:55:59,2026-09-01 05:55:59,Unknown,EMP11955,Windows Defender,Phishing URL blocked,Medium,Resolved,Endpoint agent blocked execution. Review required.,Unknown,Unknown,Unknown,Unknown,Medium,2,118.0
EPA00003279,2026-08-09 20:20:11,Unknown,LPT-11359,EMP11359,Kaspersky,USB device blocked,Low,New,Malicious file blocked. User notified. Need validation.,C:\ProgramData\svc\agent.dll,unknown,Unknown,incident.team,Unknown,1,62.99
EPA00007063,2026-08-16 00:00:00,Unknown,WS-12870,EMP12870,SYMANTEC,Credential dumping attempt,High,Investigating,Endpoint protection detected suspicious activity on host.,C:\Windows\System32\drivers\etc\hosts,winword.exe,eb9875a8ed8f33379342d308319ac1fb33a90ea21809fd875de19cae4a8cb34e,admin,Low,3,62.99
EPA00003375,2026-08-21 11:12:00,Unknown,LPT-11995,EMP11995,Kaspersky,Credential dumping attempt,Low,False Positive,Alert generated from heuristic engine. Possible false positive.,C:\Windows\Temp\update.tmp,explorer.exe,94e8cbff35ccfe0d84ab3374b5405cb4b2df3a1fb5c29d51df276747107f0b07,soc.analyst1,High,1,62.99
EPA00002815,2026-08-13 11:19:22,2026-08-15 00:00:00,VDR-10251,EMP10251,Carbon Black,Lateral movement detected,Low,In Progress,Alert triggered by abnormal network connection.,D:\Projects\scripts\cleanup.ps1,excel.exe,94ecc350eaf2104aa5de20b1d086c4860b78f90a078053e86057de5ac7e641c8,incident.team,Medium,1,36.68
EPA00004720,2026-08-20 17:39:00,2026-08-23 09:39:55,VDR-10153,EMP10153,McAfee,suspicious_powershell,Medium,Open,Malicious file blocked. User notified. Need validation.,D:\Projects\scripts\cleanup.ps1,excel.exe,Unknown,soc.analyst1,Low,2,64.02
EPA00006545,2026-09-02 02:03:17,2026-09-07 00:00:00,WS-12194,EMP12194,Carbon Black,suspicious_powershell,Medium,Investigating,Multiple failed attempts to disable security agent.,C:\Users\user\Desktop\salary.xlsx,msedge.exe,1495a28f44607b681bc8d2cc6843e922c00d5d2a2c64594a23edf2d156d26cca,Unknown,Unknown,2,117.95
EPA00001849,2026-09-06 05:08:30,2026-09-06 19:08:30,LPT-10575,EMP10575,Carbon Black,Keylogger suspected,High,New,Malicious file blocked. User notified. Need validation.,C:\Windows\Temp\update.tmp,chrome.exe,e29d1a4fc57663346678ded3a588f8670c7e0df1b87d86297a9c32ad2652c4cb,Unknown,High,3,14.0
EPA00004859,2026-09-03 13:50:39,2026-09-04 00:00:00,LPT-10041,EMP10041,SYMANTEC,USB device blocked,Medium,False Positive,Alert triggered by abnormal network connection.,C:\ProgramData\svc\agent.dll,python.exe,2ecd81443e93be67d47166cf0ba74da227dfcb3757c809f3ca7703834b0d91f8,incident.team,Critical,2,10.16
EPA00003038,Unknown,Unknown,WS-11948,EMP11948,Quick Heal,Malware detected,Low,New,Multiple failed attempts to disable security agent.,D:\Projects\scripts\cleanup.ps1,excel.exe,4a99fd15d02bcd88417ecf7770596c20075e1be7a145219ed56e073c86174683,incident.team,Critical,1,62.99
EPA00000389,2026-08-07 00:00:00,2026-08-11 14:37:00,LPT-11680,EMP11680,McAfee,ransomware_behavior,High,In Progress,Threat detected after file download from external website.,Unknown,python.exe,8e5dc6c2a293b2205802ef07b1966313d489a31e2965df396849aa95223cdae8,Unknown,High,3,110.62
EPA00000236,2026-08-28 21:46:37,2026-08-30 22:46:37,LPT-10271,EMP10271,CrowdStrike,Ransomware Activity,High,Investigating,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\Desktop\salary.xlsx,python.exe,e8d5b9a4a0d133861c056a68b37b71fe8a846f8674a31d34a658d91ced22019e,admin,Low,3,49.0
EPA00001078,Unknown,2026-09-09 10:08:34,VDR-12650,EMP12650,Windows Defender,suspicious_powershell,Medium,Resolved,Threat detected after file download from external website.,Unknown,msedge.exe,117c40c5a8dfe80b4b8f9ec182a1eb9515463d85e9a242a3f631f30ce62251e6,Unknown,High,2,62.99
EPA00001985,2026-08-17 06:31:05,2026-08-16 23:31:05,VDR-12238,EMP12238,SentinelOne,Phishing URL blocked,High,Open,Alert triggered by abnormal network connection.,Unknown,chrome.exe,26702b8676720423a1fcad83fbf04bfca9fa6c6fce7cea364a078ec5b879703e,admin,Medium,3,62.99
EPA00004364,2026-08-01 20:54:13,2026-08-05 01:54:13,WS-11362,EMP11362,CrowdStrike,Malware detected,Medium,Open,Malicious file blocked. User notified. Need validation.,Unknown,chrome.exe,Unknown,soc.analyst2,Low,2,77.0
EPA00003963,Unknown,2026-08-11 00:21:48,Unknown,EMP11106,Defender,Phishing URL blocked,Critical,Open,User reported machine slowdown after popup. AV alert generated.,Unknown,explorer.exe,Unknown,Unknown,Unknown,4,62.99
EPA00000771,2026-09-01 21:42:15,2026-09-03 00:00:00,VDR-11056,EMP11056,Windows Defender,Keylogger suspected,Low,New,Process attempted to access sensitive directory.,D:\Projects\scripts\cleanup.ps1,winword.exe,1716efcb128bfdb7fa695a9373bc7835c3db7e4f396cfe008e7f4f786932e4d0,incident.team,Medium,1,26.3
EPA00002166,2026-08-28 20:08:41,2026-08-28 22:08:00,LPT-11349,EMP11349,Defender,Credential dumping attempt,Critical,In Progress,Threat detected after file download from external website.,Unknown,Unknown,Unknown,unassigned,Medium,4,1.99
EPA00004534,2026-08-06 20:06:42,2026-08-09 00:06:42,WS-10225,EMP10225,Kaspersky,USB device blocked,Medium,New,Multiple failed attempts to disable security agent.,Unknown,Unknown,424ea55cf3fd9188a0aeca8cea81aa828149d596ff5b3456913f0573f2838198,Unknown,Medium,2,52.0
EPA00000674,2026-09-02 18:05:17,2026-09-07 00:00:00,VDR-11351,EMP11351,SentinelOne,Browser hijack attempt,Medium,Open,Process attempted to access sensitive directory.,Unknown,winword.exe,375da22834bb6936d29cf0eec0bf4e3168a1867492de02b4a092431e366979dd,incident.team,Low,2,101.91
EPA00000250,2026-08-28 13:28:13,2026-09-02 00:00:00,WS-11415,EMP11415,Defender,MALWARE_DETECTED,High,New,Multiple failed attempts to disable security agent.,C:\Windows\System32\drivers\etc\hosts,Unknown,Unknown,Unknown,Medium,3,106.53
EPA00006298,2026-08-02 18:41:06,2026-08-07 00:00:00,WS-12454,EMP12454,Defender,Phishing URL blocked,High,Closed,Alert generated from heuristic engine. Possible false positive.,C:\Users\Public\Downloads\invoice.exe,powershell.exe,9512a374e20085c0670f94b1342efde1576bd062b7bd4a2946e4bff53bbcc1f8,Unknown,Medium,3,101.32
EPA00001575,2026-08-09 16:16:00,2026-08-13 01:16:28,LPT-11175,EMP11175,SentinelOne,Browser hijack attempt,Critical,Open,Endpoint agent blocked execution. Review required.,C:\Users\Public\Downloads\invoice.exe,explorer.exe,a37415caba50fea7d7a2eec53f097144777d2571360202c7efbf1d12c67dffe6,Unknown,Low,4,81.01
EPA00007240,2026-08-23 02:31:41,Unknown,WS-10964,EMP10964,Defender,Credential dumping attempt,Medium,Open,User reported machine slowdown after popup. AV alert generated.,E:\Backup\data.rar,powershell.exe,ef1e2cd7bb5662cd68e204e4fb82cc5db2b97386de0d9d76b2bc00ab4bb251b1,unassigned,High,2,62.99
EPA00006239,2026-08-17 15:08:25,2026-08-20 06:08:25,WS-10336,EMP10336,Defender,Suspicious PowerShell Execution,Low,Resolved,User reported machine slowdown after popup. AV alert generated.,C:\Windows\System32\drivers\etc\hosts,unknown,949958be4379b8ba96919e794af2c296f1bdcd980b4ded04601a0aae7242313d,Unknown,Critical,1,63.0
EPA00003420,2026-09-04 18:23:25,2026-09-07 13:23:25,Unknown,EMP12965,Defender,Keylogger suspected,Critical,New,Suspicious script execution observed. Logs attached.,Unknown,explorer.exe,292966c5c29db16c0390d26b4ca7f15a382daa563cf5e1c1cc019fe1628fb90e,Unknown,Critical,4,67.0
EPA00002082,2026-09-09 04:59:25,2026-09-11 00:59:00,WS-10747,EMP10747,CrowdStrike,Phishing URL blocked,High,Resolved,Endpoint agent blocked execution. Review required.,C:\ProgramData\svc\agent.dll,cmd.exe,34952bbb414e0db96f765e261a9c2b0c670308c0529a93fb9a24963beffabd6e,admin,Unknown,3,43.99
EPA00001824,2026-09-06 01:06:08,2026-09-10 14:06:08,WS-10794,EMP10794,Defender,Unauthorized USB,Low,Open,Endpoint protection detected suspicious activity on host.,C:\Users\user\Desktop\salary.xlsx,Unknown,29bfd8e74f1c085cb1f1c3c52e82bc5d162d1ffb63e43a50f101bfdddbac2502,Unknown,High,1,109.0
EPA00007664,2026-08-25 20:44:43,2026-08-27 02:44:00,VDR-12273,EMP12273,Quick Heal,Unusual admin share access,High,Open,User reported machine slowdown after popup. AV alert generated.,C:\Users\Public\Downloads\invoice.exe,msedge.exe,5d950c81a4cf590dd2c095fce6a257d265a6dca0b278ab018ec268e5b59a94e1,Unknown,Low,3,29.99
EPA00004545,2026-09-08 11:36:00,Unknown,WS-10174,EMP10174,Quick Heal,Lateral movement detected,Medium,New,Multiple failed attempts to disable security agent.,D:\Projects\scripts\cleanup.ps1,Unknown,dc5da4ce4cfb76819c713f7718b1090846d462430d25babc46af9eb5bdc9e89d,Unknown,Medium,2,62.99
EPA00005566,2026-08-14 21:12:03,2026-08-17 10:12:03,WS-10082,EMP10082,McAfee,Credential dumping attempt,Medium,New,Multiple failed attempts to disable security agent.,C:\ProgramData\svc\agent.dll,unknown,Unknown,incident.team,Low,2,61.0
EPA00000717,2026-08-15 06:50:04,2026-08-15 18:50:04,WS-12581,EMP12581,Windows Defender,Phishing URL blocked,Medium,New,Suspicious script execution observed. Logs attached.,D:\Projects\scripts\cleanup.ps1,cmd.exe,413c75a8c56f5295c41d8689ee82c9047412923f3b302ecef661208216f2197c,admin,Medium,2,12.0
EPA00007390,2026-09-04 00:00:00,Unknown,LPT-11123,EMP11123,Windows Defender,Credential dumping attempt,High,Open,Suspicious script execution observed. Logs attached.,C:\Users\user\Desktop\salary.xlsx,powershell.exe,Unknown,Unknown,Low,3,62.99
EPA00007733,2026-08-26 21:43:00,2026-08-27 03:43:12,VDR-10330,EMP10330,SentinelOne,USB device blocked,Critical,False Positive,Process attempted to access sensitive directory.,C:\Users\Public\Downloads\invoice.exe,explorer.exe,Unknown,soc.analyst1,Critical,4,6.0
EPA00002049,2026-08-16 00:03:32,Unknown,VDR-12857,EMP12857,Kaspersky,Trojan:Win32,Low,Open,Alert triggered by abnormal network connection.,Unknown,Unknown,f8558aa73d902755686ba5deb02aa6c3b17823eacf075ea5b3299aaaf16e0866,soc.analyst2,Medium,1,62.99
EPA00005998,2026-08-30 00:00:00,2026-09-02 02:18:57,VDR-11272,EMP11272,McAfee,Suspicious PowerShell Execution,Critical,Closed,Alert triggered by abnormal network connection.,Unknown,chrome.exe,6888fd46dc3b48887d062d9a63c637dc061bd2ed92cc75110c31ee98ff2c9387,soc.analyst2,Critical,4,74.32
EPA00006601,Unknown,2026-08-11 23:03:50,LPT-11369,EMP11369,SYMANTEC,Credential dumping attempt,Medium,Resolved,Malicious file blocked. User notified. Need validation.,C:\Users\Public\Downloads\invoice.exe,unknown,Unknown,Unknown,Low,2,62.99
EPA00007246,2026-09-04 23:40:13,2026-09-04 19:40:00,LPT-12182,EMP12182,McAfee,Browser hijack attempt,Medium,Resolved,Process attempted to access sensitive directory.,C:\Windows\Temp\update.tmp,explorer.exe,44093df7c9550d78f58b53e85ab3e50605094b01f2e8b08a37f9546806dbd969,unassigned,Medium,2,62.99
EPA00007253,2026-09-07 06:57:36,2026-09-08 01:57:36,WS-12418,EMP12418,SYMANTEC,ransomware_behavior,Medium,Resolved,Alert triggered by abnormal network connection.,Unknown,excel.exe,Unknown,unassigned,Medium,2,19.0
EPA00005265,2026-09-01 20:26:40,Unknown,LPT-10286,EMP10286,Carbon Black,suspicious_powershell,High,Unassigned,Endpoint protection detected suspicious activity on host.,Unknown,excel.exe,602453873f6fa4d8217b80a9f60e3687c944202104e22bbbfc8cbcb18fd5af31,admin,Critical,3,62.99
EPA00004179,Unknown,Unknown,LPT-10520,EMP10520,Carbon Black,Ransomware Activity,Medium,Open,Threat detected after file download from external website.,C:\Windows\System32\drivers\etc\hosts,unknown,8d19e913677a3ec05fecbedb973e40603336c0605eea6512fa9e3a193c13c798,Unknown,High,2,62.99
EPA00004810,2026-08-26 10:29:09,Unknown,WS-10027,EMP10027,Carbon Black,ransomware_behavior,Medium,In Progress,Suspicious script execution observed. Logs attached.,C:\Windows\System32\drivers\etc\hosts,python.exe,1392cc6467d3a737bd642227ceaf48fd0a32a17c9711e6c19047f86db0430a42,admin,Medium,2,62.99
EPA00002725,2026-09-09 06:43:00,2026-09-13 11:43:45,VDR-10485,EMP10485,McAfee,Credential dumping attempt,Medium,False Positive,Alert triggered by abnormal network connection.,D:\Projects\scripts\cleanup.ps1,unknown,b55426861f4942f13c021ae486ad58136573ad65607ef2b7b9bdf87a41ea1338,soc.analyst2,Critical,2,101.01
EPA00007488,2026-08-10 18:18:04,2026-08-13 23:18:04,LPT-11902,EMP11902,McAfee,USB device blocked,Medium,Open,Endpoint protection detected suspicious activity on host.,C:\Windows\Temp\update.tmp,winword.exe,7cb094861f8c3374d0ec7dbe24ddb609c2ec60a97e475cd72c7a411e8ac34501,Unknown,Medium,2,77.0
EPA00007141,2026-08-07 19:29:52,2026-08-12 00:00:00,WS-12984,EMP12984,Carbon Black,Keylogger suspected,High,New,Endpoint agent blocked execution. Review required.,C:\Users\Public\Downloads\invoice.exe,powershell.exe,ece0d99d4452f46ad7c407d324482f14c80851fcd9d9e6a0f98595e121e8717f,soc.analyst1,Medium,3,100.5
EPA00007191,Unknown,Unknown,VDR-12526,EMP12526,McAfee,Malware detected,Low,Open,Suspicious script execution observed. Logs attached.,D:\Projects\scripts\cleanup.ps1,cmd.exe,2777f790a6d654643379d98a27199ab826d1ac6ccd2a2d39226f7a59f50557c9,soc.analyst1,High,1,62.99
EPA00001461,2026-08-18 03:30:28,2026-08-19 17:30:28,VDR-12404,EMP12404,SentinelOne,Suspicious PowerShell Execution,Low,Open,Endpoint agent blocked execution. Review required.,E:\Backup\data.rar,Unknown,08e443bd77fc1e13d9dbfd5bbf6e0486bc0ff571dfb261dbc009735f0ee01891,admin,High,1,38.0
EPA00006915,2026-09-06 10:28:21,2026-09-09 00:00:00,LPT-11925,EMP11925,SentinelOne,Suspicious PowerShell Execution,Low,False Positive,Threat detected after file download from external website.,C:\Users\user\Desktop\salary.xlsx,powershell.exe,0f21b59ce2211954f2dd8268ea74751b82c31d52d4e7604084486d2bf409d38b,Unknown,Critical,1,61.53
EPA00005990,2026-08-14 00:00:00,2026-08-19 13:22:07,Unknown,EMP12657,SentinelOne,Keylogger suspected,High,Closed,Endpoint protection detected suspicious activity on host.,E:\Backup\data.rar,python.exe,941bbccf686b8c024342c0511352ea00f32178d453c777359732d633b58f7de8,Unknown,Low,3,133.37
EPA00001669,2026-08-17 01:26:00,2026-08-17 07:26:38,LPT-10950,EMP10950,Defender,USB device blocked,Medium,Open,Malicious file blocked. User notified. Need validation.,E:\Backup\data.rar,Unknown,300267d5d001c2ce45360f0d806da0d9bc4742cc5d72d1e92f7a1c90f2b2156c,soc.analyst2,Unknown,2,6.01
EPA00002757,2026-08-13 06:30:01,2026-08-17 17:30:01,LPT-10676,EMP10676,SentinelOne,Browser hijack attempt,High,Closed,Multiple failed attempts to disable security agent.,C:\ProgramData\svc\agent.dll,winword.exe,f754bb7144ffc684921f220c6906f0b7abecf6e53c74335a95425e817c531c1d,incident.team,Unknown,3,107.0
EPA00002001,2026-08-03 00:00:00,2026-08-07 16:28:08,WS-12283,EMP12283,Quick Heal,Malware detected,Critical,In Progress,Endpoint protection detected suspicious activity on host.,Unknown,unknown,1f028cf35c8b5f77551da616ae4e130b7ff9cdf27cd2d13831bf00d3542c07f9,Unknown,Critical,4,112.47
EPA00004572,2026-08-13 06:58:54,2026-08-11 22:58:54,VDR-12180,EMP12180,Quick Heal,MALWARE_DETECTED,High,New,Malicious file blocked. User notified. Need validation.,Unknown,cmd.exe,a7684fc6a9e346c96338f3cd2120c035dbe68d4f6a333e56448a4fd29e8d06e6,soc.analyst1,Critical,3,62.99
EPA00004614,2026-08-17 00:00:00,2026-08-21 03:02:00,VDR-12980,EMP12980,Windows Defender,MALWARE_DETECTED,Medium,New,Process attempted to access sensitive directory.,C:\Windows\Temp\update.tmp,python.exe,d5725069b4774fdebac99a1202d2f908c438394efc9a641b3093884645364234,unassigned,Critical,2,99.03
EPA00007699,2026-08-06 10:53:57,Unknown,LPT-12086,EMP12086,SentinelOne,Keylogger suspected,Medium,New,Alert triggered by abnormal network connection.,C:\Users\Public\Downloads\invoice.exe,powershell.exe,dcc6bb266bb08d8955c90dbe687fd2bdf20352e75d966f211c150b42071854fc,Unknown,Unknown,2,62.99
